query_type,duration
update_seq_scan_issue_by_id,0.004279
update_seq_scan_issue_by_id,0.002584
update_seq_scan_issue_by_id,0.003916
update_seq_scan_issue_by_id,0.003
update_seq_scan_issue_by_id,0.004
update_seq_scan_issue_by_id,0.006546
update_seq_scan_issue_by_id,0.004499
update_seq_scan_issue_by_id,0.0035
update_seq_scan_issue_by_id,0.004998
update_seq_scan_issue_by_id,0.045343
update_seq_scan_issue_by_id,0.004501
update_seq_scan_issue_by_id,0.002498
update_seq_scan_issue_by_id,0.003
update_seq_scan_issue_by_id,0.002576
update_seq_scan_issue_by_id,0.003687
update_seq_scan_issue_by_id,0.00365
update_seq_scan_issue_by_id,0.002609
update_seq_scan_issue_by_id,0.00209
update_seq_scan_issue_by_id,0.00367
update_seq_scan_issue_by_id,0.004498
update_seq_scan_issue_by_id,0.002999
update_seq_scan_issue_by_id,0.003
update_seq_scan_issue_by_id,0.003501
update_seq_scan_issue_by_id,0.003499
update_seq_scan_issue_by_id,0.0035
update_seq_scan_issue_by_id,0.003002
update_seq_scan_issue_by_id,0.00359
update_seq_scan_issue_by_id,0.003408
update_seq_scan_issue_by_id,0.004001
update_seq_scan_issue_by_id,0.003112
update_seq_scan_issue_by_id,0.002501
update_seq_scan_issue_by_id,0.00362
update_seq_scan_issue_by_id,0.002499
update_seq_scan_issue_by_id,0.003502
update_seq_scan_issue_by_id,0.003501
update_seq_scan_issue_by_id,0.003
update_seq_scan_issue_by_id,0.0035
update_seq_scan_issue_by_id,0.0025
update_seq_scan_issue_by_id,0.003999
update_seq_scan_issue_by_id,0.003003
update_seq_scan_issue_by_id,0.002998
update_seq_scan_issue_by_id,0.002499
update_seq_scan_issue_by_id,0.0025
update_seq_scan_issue_by_id,0.003754
update_seq_scan_issue_by_id,0.003001
update_seq_scan_issue_by_id,0.003
update_seq_scan_issue_by_id,0.002499
update_seq_scan_issue_by_id,0.0025
update_seq_scan_issue_by_id,0.003002
update_seq_scan_issue_by_id,0.004499
update_seq_scan_issue_by_id,0.004
update_seq_scan_issue_by_id,0.003503
update_seq_scan_issue_by_id,0.002498
update_seq_scan_issue_by_id,0.003501
update_seq_scan_issue_by_id,0.003499
update_seq_scan_issue_by_id,0.002501
update_seq_scan_issue_by_id,0.002498
update_seq_scan_issue_by_id,0.002501
update_seq_scan_issue_by_id,0.008
update_seq_scan_issue_by_id,0.003002
update_seq_scan_issue_by_id,0.002497
update_seq_scan_issue_by_id,0.003
update_seq_scan_issue_by_id,0.003754
update_seq_scan_issue_by_id,0.003498
update_seq_scan_issue_by_id,0.002998
update_seq_scan_issue_by_id,0.002999
update_seq_scan_issue_by_id,0.002633
update_seq_scan_issue_by_id,0.003155
update_seq_scan_issue_by_id,0.004001
update_seq_scan_issue_by_id,0.002499
update_seq_scan_issue_by_id,0.003501
update_seq_scan_issue_by_id,0.00412
update_seq_scan_issue_by_id,0.005367
update_seq_scan_issue_by_id,0.004418
update_seq_scan_issue_by_id,0.0035
update_seq_scan_issue_by_id,0.003
update_seq_scan_issue_by_id,0.004
update_seq_scan_issue_by_id,0.003
update_seq_scan_issue_by_id,0.003171
update_seq_scan_issue_by_id,0.003131
update_seq_scan_issue_by_id,0.004609
update_seq_scan_issue_by_id,0.00517
update_seq_scan_issue_by_id,0.003447
update_seq_scan_issue_by_id,0.004051
update_seq_scan_issue_by_id,0.003354
update_seq_scan_issue_by_id,0.003415
update_seq_scan_issue_by_id,0.003014
update_seq_scan_issue_by_id,0.003723
update_seq_scan_issue_by_id,0.002608
update_seq_scan_issue_by_id,0.003166
update_seq_scan_issue_by_id,0.003727
update_seq_scan_issue_by_id,0.003
update_seq_scan_issue_by_id,0.0015
update_seq_scan_issue_by_id,0.002918
update_seq_scan_issue_by_id,0.002998
update_seq_scan_issue_by_id,0.005173
update_seq_scan_issue_by_id,0.003501
update_seq_scan_issue_by_id,0.003131
update_seq_scan_issue_by_id,0.002499
update_seq_scan_issue_by_id,0.0025
update_seq_scan_issue_by_id,0.003497
update_seq_scan_issue_by_id,0.003661
update_seq_scan_issue_by_id,0.027107
update_seq_scan_issue_by_id,0.006936
update_seq_scan_issue_by_id,0.003493
update_seq_scan_issue_by_id,0.006
update_seq_scan_issue_by_id,0.004999
update_seq_scan_issue_by_id,0.003002
update_seq_scan_issue_by_id,0.002499
update_seq_scan_issue_by_id,0.003
update_seq_scan_issue_by_id,0.003999
update_seq_scan_issue_by_id,0.003001
update_seq_scan_issue_by_id,0.0025
update_seq_scan_issue_by_id,0.002999
update_seq_scan_issue_by_id,0.002503
update_seq_scan_issue_by_id,0.002999
update_seq_scan_issue_by_id,0.004499
